1077.597363
4677.162155
10077.164468,10077.164468
35277.202919
49677.246542
62277.352898
98277.379229
105477.410618
141944.341219
152744.356304,152744.356305
154544.354352
163544.311347,163544.311347
174344.424789,174344.424789
197744.534643,197744.534643
201344.596605
218429.777250,218429.777250
220229.740284
252631.028644
259830.989364,259830.989364
261631.062932
265231.074011,265231.074537
272431.092788,272431.092788
276031.079545
277831.142496
286831.134856
299431.118029
308431.147963,308431.147964
328280.362956,328280.362957
355280.433551
358880.450575
366080.461110
371480.517836
385880.544084,385880.544084
389883.928173
391683.935750,391683.935750
397083.956014,397083.956015
402484.008400,402484.008401
409684.056200,409684.056201
