2877.180096,2877.278882
192344.529078,192344.529079,192344.529079,192344.529080,192344.638699,192344.638701,192344.638706,192344.638707
195944.568305,195944.568306,195944.568306,195944.568306,195944.678083,195944.678084,195944.678084,195944.678085
199544.412923,199544.413886,199544.413887,199544.413888
199545.526376,199545.526376,199545.526377,199545.526377
203144.595845,203144.595846,203144.697746,203144.697747
204944.500699,204944.500701,204944.500702,204944.608728,204944.608728,204944.608729,204944.635820
206744.533188,206744.533190,206744.533191,206744.533191,206744.640707,206744.640707,206744.640708,206744.640708
210344.492746,210344.492748,210344.492749,210344.492750
212144.548730,212144.548731,212144.548732
213944.541219,213944.541220,213944.541221
215744.524435,215744.524436,215744.524436,215744.524437,215744.530744,215744.530940,215744.563746,215744.563747
216629.743570,216629.743571
222029.726787,222029.726788,222029.726789,222029.733578,222029.766527,222029.836251
223829.749073,223829.749074,223829.749075
225629.826035
227429.774565,227429.774566,227429.774567,227429.810991,227429.814581,227429.819003
229229.759852,229229.759852,229229.759852,229229.759853
231029.753480,231029.753481,231029.753482
232989.178503,232989.178504,232989.178505,232989.183821,232989.218597,232989.222322
234789.208351,234789.208352,234789.208353
236589.173336,236589.173337,236589.173338
238389.147510,238389.150494,238389.201391
240189.190503,240189.190504,240189.190505
241989.178843,241989.178843
243789.187490,243789.187491,243789.187491,243789.187492
245589.257522,245589.257523,245589.257524,245589.257524,245589.263108,245589.263109,245589.263274,245589.301457
247230.988755,247230.988756,247230.988757,247230.988757,247230.994713,247230.995764,247231.030798,247231.035312
250831.043759
254430.978545,254430.978547,254430.978547,254430.978548
256230.969753,256230.969754
258031.014117,258031.014117,258031.014118,258031.047320,258031.047321,258031.052776
263431.124589,263431.124591,263431.124591,263431.130522,263431.161268,263431.187062
267031.104454
268831.417593,268831.418027,268831.418028,268831.425086,268831.458389,268831.477863
270631.076582,270631.076583,270631.076584,270631.076585
274231.126728,274231.126729,274231.126729,274231.126730
279631.046399,279631.046405,279631.046405,279631.080589,279631.084948
281431.119626,281431.119626,281431.119627,281431.119627,281431.126617,281431.126829,281431.127835,281431.170538
283231.127424,283231.127425,283231.157440,283231.163336
285031.175027,285031.175029,285031.175030,285031.204229,285031.218072,285031.238446
288631.101582,288631.101583,288631.101583
290431.109873,290431.110110,290431.110111,290431.124133,290431.176313
292231.174777,292231.174778,292231.174779
294031.153047,294031.153048,294031.153049,294031.184723,294031.184835,294031.194285
295831.148933,295831.148934,295831.148934,295831.148935,295831.258353,295831.258354,295831.258354,295831.258355
297631.132195,297631.132195,297631.132196,297631.251710,297631.251711,297631.251711
301231.111366,301231.115835,301231.115835
301232.232312,301232.232312,301232.232314
303031.124164,303031.126651,303031.127208,303031.127209,303031.213711,303031.213711,303031.213712,303031.213712
304831.175556,304831.175558,304831.175559,304831.175559,304831.270671,304831.270673,304831.270673,304831.270673
306631.131274,306631.131275,306631.131276,306631.243086,306631.243087,306631.243087
310231.195085,310231.195512,310231.195512,310231.293411,310231.293411,310231.293412
312031.240164,312031.240165,312031.240173,312031.367570,312031.367570
313880.300418,313880.300419,313880.332822,313880.339014
315680.370810,315680.370812,315680.370812,315680.476710,315680.476712,315680.476712
317480.337353,317480.337354,317480.337355,317480.337355,317480.453851,317480.453852,317480.453852
319280.336651,319280.336653,319280.336653,319280.438920,319280.438921,319280.438923
321080.336242,321080.432998
322880.352708,322880.352710,322880.352710,322880.468919,322880.468921,322880.468922
324680.356482,324680.356483,324680.356484,324680.356484,324680.460696,324680.460697,324680.460697,324680.460698
326480.384337,326480.384338,326480.384338,326480.384339,326480.489396,326480.489396,326480.489396,326480.489397
330080.380392,330080.380393,330080.380393,330080.449962,330080.449964,330080.449964
331880.357539,331880.357540,331880.408232,331880.432277,331880.432277,331880.438524
333680.419764,333680.419765,333680.419766
337280.378452,337280.378455,337280.378455,337280.491659,337280.491659,337280.491659
339080.368546,339080.388614,339080.467404,339080.467404
340880.380885,340880.380886,340880.380886,340880.458097,340880.458098
342680.391657,342680.391659,342680.391660,342680.527096
344480.401384,344480.401385,344480.401386,344480.401386,344480.428315,344480.428315,344480.440719,344480.462306
346280.409764,346280.410188,346280.410189,346280.410190
346281.432349,346281.432350,346281.432350,346281.432351
348080.391931,348080.391932,348080.391933
348081.524911,348081.524911,348081.524913
349880.402760,349880.402760
349882.533134,349882.533135
351680.467347,351680.467348,351680.655003,351680.655004
353480.438917,353480.438917,353480.438918,353480.562476,353480.562476,353480.562477
357080.439270
357081.564583
360680.503936,360680.607907
362480.483696,362480.586426
364280.469613,364280.469614,364280.469614,364280.575329,364280.575330,364280.575330
367880.472036,367880.472037,367880.472038,367880.472038,367880.547876,367880.547877,367880.547877,367880.547878
369680.520787,369680.520788,369680.520789,369680.520789,369680.636144,369680.636145,369680.636145,369680.636146
373280.502699,373280.502700,373280.502702,373280.502702
375080.489721,375080.491526,375080.491527,375080.594568
378680.489650,378680.489652,378680.489652,378680.489653,378680.555355,378680.555355,378680.555357,378680.555359
380480.621824,380480.621826
382280.518706,382280.518707,382280.518708,382280.518708,382280.627086,382280.627087,382280.627087,382280.627088
384080.592805,384080.592806,384080.592807,384080.592807,384080.614191,384080.614192,384080.614192,384080.645941
387680.553496,387680.553497,387680.553498,387680.686713,387680.686714,387680.686715
393483.971653,393483.971654,393483.971655,393483.971655
395283.950075,395283.959557,395283.959557
398883.963657,398883.963658,398883.963659
398886.009051,398886.009052,398886.009052
400684.050564,400684.050565,400684.050565
400685.256179,400685.256180,400685.256180
404283.981779,404283.981781,404283.981781
404285.109128,404285.109128,404285.109129
406083.960530,406084.074252
407884.001711,407884.001712,407884.001713,407884.001713
407885.167406,407885.167406,407885.167407,407885.167407
411484.061942,411484.061942,411484.150972,411484.150972
413284.051377,413284.165739
415084.033333,415084.033334,415084.033335
416884.010908,416884.010909,416884.118979,416884.118979
418684.025293,418684.104018
420484.037049,420484.221014
422284.057053,422284.057055,422284.057055,422284.057056,422284.162673,422284.162673,422284.162674,422284.162674
424084.060182,424084.060183,424084.060184,424084.147403,424084.147404,424084.147404
425884.051655,425884.051656,425884.051656,425884.051657,425884.149385,425884.149385
425886.510157,425886.510565
427684.066948,427684.066950,427684.066950
427686.171012,427686.171013,427686.171013
429484.069066
429486.157850
431284.064360,431284.064362,431284.064363
431286.163355,431286.163356,431286.163356
