-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
124,-412,-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,-172,108,108,140,-92,124,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,-172,108,140,108,-92,140,-92
-172,108,140,-92
-172,108,140,-92
-172,-172,108,108,140,-92,140,-92
-172,108,140,-92
-172,-172,108,140,-92,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
60,-60,-172,108,140,-92
-172,-172,108,124,-92,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,-172,108,108,140,-92,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,60,108,-60,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,60,140,-60,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,-172,108,140,-92,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,-172,108,60,124,-60,-92,108,140,-92
140,-92
-172,-172,108,108,140,-92,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
140,-92
-172,108,140,-92
-172,108,140,-92
-172,108,140,-92
-172,-172,108,140,-92,108,140,-92
-172,-172,108,140,-92,108,140,-92
-172,108,140,-92
-172,108,140,-92
