352.193814,352.193814,352.193815
353.318944,353.318945,353.318947
3952.252251,3952.252252,3952.371034
5752.236159,5752.248123,5752.260115,5752.317924,5752.317924,5752.317925
7552.287099,7552.287100,7552.305234,7552.318173,7552.402112,7552.402112,7552.402114,7552.402114
11152.372254,11152.379173,11152.497282,11152.497283
12952.406297,12952.460505,12952.460508,12952.460508,12952.471961,12952.471961,12952.499841,12952.505622
14752.449794,14752.450569,14752.457384,14752.466465,14752.556338,14752.556339,14752.556339,14752.556339
16552.477355,16552.480976,16552.544235,16552.544236,16552.575412,16552.609591
20152.535059,20152.544159,20152.596532,20152.597500
20154.646086,20154.646086,20154.646087,20154.646087
21952.583129,21952.583130,21952.591878,21952.694924,21952.694924,21952.694924
23752.601380,23752.608861,23752.683281,23752.685069,23752.685876,23752.685876,23752.690256,23752.692388
25552.657746,25552.657747,25552.657747,25552.657748,25552.768146,25552.768146,25552.768147,25552.768147
29152.735385,29152.735386,29152.735386,29152.735387,29152.839320,29152.839321,29152.839322,29152.839322
34552.787620,34552.892875
36352.868390,36352.868391,36352.868392,36352.980952,36352.980954,36352.980955
39952.882948
41752.936395,41752.936396,41752.936397,41752.942393,41753.045737,41753.045738,41753.045738,41753.045739
44316.207732,44316.207733,44316.207733,44316.309680,44316.309681,44316.309681
47916.280067,47916.280068,47916.280068,47916.280069,47916.385010,47916.385010,47916.385011,47916.385012
49716.269518,49716.280209,49716.280653,49716.292206,49716.372588,49716.372588,49716.372589,49716.372589
53316.413568,53316.413569,53316.415941,53316.515039,53316.515040
56916.395244,56916.395411,56916.403780,56916.497299,56916.497299,56916.497299
60516.490128,60516.603343
62316.509066,62316.563735,62316.563735,62316.577074,62316.597704
64116.539870,64116.643834
65916.555458,65916.625309,65916.625310,65916.625310,65916.630770,65916.632354,65916.632574
67716.606701,67716.613936,67716.625573,67716.631043,67716.718480,67716.718480,67716.718480
71316.688426,71316.700356,71316.704503,71316.806646,71316.806646,71316.806647
74916.819810,74916.827303,74916.938959
76716.760654,76716.842755,76716.842756,76716.842756,76716.875026,76716.875027
78516.818903,78516.819963,78516.825323,78516.924193
80316.857866,80316.866270,80316.937083,80316.937839,80316.937840,80316.969289
82116.883389,82116.883391,82116.883391,82116.895981,82117.003451,82117.003452,82117.003452,82117.003452
83916.918021,83916.927182,83916.934441,83916.941020,83917.089796,83917.089797,83917.089798,83917.089798
85716.977519,85716.977520,85716.977521,85717.080878,85717.080878,85717.080879
87516.973224,87516.990614,87516.999449,87517.069950,87517.069950,87517.069952
89317.042648,89317.042649,89317.042649,89317.042650,89317.149192,89317.149192,89317.149192,89317.149193
91117.041632,91117.131171
92917.115936,92917.625205
94717.100164,94717.107957,94717.116249,94717.127361,94717.205940
96517.130587,96517.192131,96517.192133,96517.192133,96517.294739,96517.294739
98317.177505,98317.184424,98317.200088,98317.275859,98317.275859,98317.275859
100117.258736,100117.258737,100117.258737,100117.374411,100117.374412,100117.374412
101917.258099,101917.259048,101917.349204,101917.349204
103717.323909,103717.323911,103717.323911,103717.434374,103717.434374,103717.434374
105517.326785,105517.328185,105517.342682,105517.344266,105517.427649,105517.427650,105517.427651,105517.427652
107317.422714,107317.422715,107317.422715,107317.519748,107317.519750,107317.519756
109117.399621,109117.400291,109117.419918,109117.497964,109117.497965,109117.497965
110917.416759,110917.480175,110917.480176,110917.480177,110917.480537,110917.486630,110917.486748,110917.548679
112717.457474,112717.457474,112717.569699,112717.569700,112717.569700,112717.569701,112717.577411,112717.579586
116317.535452,116317.535452,116317.549675,116317.629063,116317.629063,116317.629063
118117.609883,118117.622347,118117.622349,118117.724713,118117.724713,118117.724714
121717.628728,121717.695233,121717.695234,121717.695235
123517.675611,123517.683952,123517.688611
125317.698367,125317.741931,125317.757276,125317.757277,125317.789583
128535.574778,128535.574779,128535.574941,128535.614883,128535.616811,128535.643820
130335.591855
133935.661168,133935.669284,133935.723532
135735.719231,135735.719231,135735.719232,135735.751026,135735.752468
137535.724770,137535.734391,137535.740755,137535.755159,137535.769287,137535.775642
139335.778196,139335.778198,139335.778198
141135.794094,141135.800056,141135.805731
142935.868561
144735.853865,144735.860489,144735.872278,144735.875482
146535.931731,146535.931733
148335.916150,148335.931000,148335.931179,148335.939146,148335.958157,148335.966066,148336.017044,148336.074456
150135.999869,150135.999870
151936.011345,151936.019531,151936.031327
155536.076092,155536.081072,155536.095180
157336.148497,157336.148498,157336.148498,157336.178890,157336.180338,157336.187702
159136.222128,159136.229930
162736.172439,162736.180297,162736.196800,162736.197022,162736.197023,162736.201874,162736.203015,162736.254284
166336.259262,166336.295251,166336.295252,166336.297764,166336.330112
168156.163303,168156.214271,168156.214271
168157.685118,168157.685119,168157.685120
171756.233184
171757.733574
173556.280868,173556.280869,173556.280870
173557.708589,173557.708591,173557.708591
175356.297007,175356.312873,175356.372778
175357.707677,175357.707677,175357.707679
177535.361400,177535.371445,177535.379251
179335.482350,179335.482351,179335.482352,179335.482352
181135.508799,181135.509766,181135.516321,181135.516935,181135.555366,181135.555645
182935.538555,182935.538556,182935.538556,182935.538557
184735.443141,184735.443142,184735.450512,184735.455233
188335.532743,188335.532744,188335.550510,188335.553925
190135.560483,190135.570607,190135.606519,190135.609357,190135.641995,190135.671937
191935.624094,191935.624095
193735.657244,193735.657245,193735.664034,193735.664587,193735.665400,193735.708995,193735.728909,193735.770234
195535.780454,195535.780455,195535.784159
197335.764563,197335.765260,197335.772214,197335.775785,197335.815424,197335.827431
199135.710872,199135.710873,199135.742563,199135.749265
200935.811092,200935.824428
202735.890691,202735.890692,202735.890692,202735.896552,202735.930322,202735.934318
206335.913216,206335.913217
208135.944356,208135.960063,208135.967782,208135.984155,208135.989022,208136.003374
211735.955584,211735.961469,211735.969945,211736.072632,211736.072633,211736.072633
213536.056441,213536.056442,213536.056443,213536.086781,213536.089381,213536.095508
217136.070748,217136.135054,217136.135677,217136.135677,217136.142181,217136.142181,217136.179067,217136.179368
218936.108281,218936.218079
220736.115935,220736.123356,220736.188262,220736.188262
222536.159830,222536.159833,222536.159834,222536.168894,222536.272145,222536.272145
224336.210502,224336.297857,224336.297858
224337.314969,224337.314970
226136.256204,226136.256205,226136.268257,226136.357492,226136.357493,226136.357495
227936.317885,227936.317886,227936.330294,227936.437047,227936.437051,227936.437051
231536.399431,231536.505179
233336.415956,233336.420208,233336.421279,233336.505498,233336.505498,233336.505499
236936.486023,236936.491950,236936.492882,236936.499863,236936.545512,236936.545512,236936.584927,236936.608523
238736.533662,238736.533663,238736.644816
242336.609767,242336.609768,242336.609768,242336.609986,242336.723502,242336.723503,242336.723503,242336.723504
244136.622155,244136.697001,244136.697684,244136.711240,244136.851480,244136.851481
245936.691070,245936.691071,245936.691071,245936.796994,245936.796995,245936.796995
247736.718629,247736.722569,247736.729886,247736.739081,247736.806402,247736.806402,247736.806403,247736.806403
249536.787704,249536.787706,249536.787706,249536.891413,249536.891415,249536.891416
254936.842997,254936.904197,254936.904197,254937.010731,254937.010732,254937.010732
256736.882033,256736.882035,256736.892121,256736.992648,256736.992648,256736.992648
258536.899655,258536.947827,258536.947828,258536.986647
262137.060219,262137.071714,262137.075974,262137.126126,262137.134898,262137.134899,262137.134899,262137.134900
263937.136931,263937.243202
265737.125375,265737.134995,265737.142985,265737.203357,265737.203358,265737.203358
267537.166253,267537.166255,267537.166256,267537.263681,267537.263681,267537.263683
269337.138438,269337.153305,269337.155824,269337.236720,269337.236722,269337.236722
271137.222829,271137.222829,271137.222829,271137.327871,271137.327871,271137.327872
272937.237900,272937.244153,272937.244954,272937.254063
274737.258638,274737.258639,274737.258639,274737.258639,274737.370693,274737.370694,274737.370695,274737.370695
276537.281663,276537.290421,276537.320072,276537.320073,276537.395192,276537.395193,276537.395193
280137.310319,280137.310320,280137.316566,280137.325524,280137.416392,280137.416392,280137.416393
281937.404076,281937.486375
283737.385937,283737.404248
283738.513041,283738.513041
285537.551261,285537.551262,285537.551263,285537.552057,285537.655815,285537.655816,285537.655816
287337.510791,287337.577212,287337.577627,287337.577628,287337.692174,287337.692175
289137.574167,289137.574168,289137.574169,289137.574169,289137.685652,289137.685653,289137.685653,289137.685654
290937.568417,290937.575416,290937.584023,290937.592120,290937.664354,290937.664354,290937.664355,290937.664355
294537.605683
296337.634241,296337.700189,296337.700190,296337.700190,296337.701166,296337.707271,296337.707371,296337.709262
298137.677791,298137.694297,298137.697012,298137.788894,298137.788895,298137.788895
299937.699495,299937.752275,299937.752276,299937.771956,299937.784556,299937.793635
301737.748190,301737.761915,301737.762775,301737.770495,301737.864887,301737.864889,301737.864890,301737.864890
303537.789273,303537.792230,303537.842631,303537.856892,303537.856893,303537.878150
305337.804580,305337.804581,305337.818225,305337.928141,305337.928141,305337.928142
307137.818894,307137.819896,307137.891130,307137.891130,307137.891131,307137.891131,307137.935157,307137.947952
308937.941450,308937.941451,308937.941452,308938.038700,308938.038702,308938.038702
315867.940017,315867.940018,315867.947765,315868.050863,315868.050863,315868.050864
317667.943046,317667.954314,317668.018827,317668.020117,317668.020117,317668.049361
319468.010397,319468.010399,319468.010399,319468.125146,319468.125147,319468.125148
321268.015535,321268.015536,321268.075821,321268.075821
324868.154229
326668.171072,326668.180901,326668.188472,326668.278266,326668.278267,326668.278268
328468.247640,328468.247642,328468.247642,328468.375392,328468.375393,328468.375393
330268.230480,330268.334373
332068.320123,332068.320123,332068.320124,332068.423194,332068.423195,332068.423195
333868.304355,333868.304356,333868.308366,333868.410116,333868.410116,333868.412514
335668.317843,335668.382014,335668.382799,335668.382800,335668.393411,335668.393412,335668.422476,335668.440114
339268.381940,339268.450955,339268.458909,339268.458909,339268.458909,339268.458910,339268.465373,339268.465375
341068.438497,341068.541347
342868.433962,342868.441009,342868.448142,342868.517764,342868.517765,342868.520869
344668.511596,344668.511597,344668.511944
348268.576682,348268.576683,348268.576684,348268.576684,348268.689226,348268.689227,348268.689227,348268.689228
350068.587696,350068.591822,350068.599036,350068.605066,350068.680490,350068.680490,350068.680491,350068.680491
351868.665750,351868.665751,351868.665751,351868.771072,351868.771073,351868.771074
353668.655015,353668.661040,353668.675254,353668.758509,353668.758510
357268.732454,357268.825320
359068.815764,359068.815765,359068.818846,359068.917993,359068.917993,359068.917994
360868.807207,360868.816093,360868.825559,360868.832826,360868.897778,360868.897779,360868.897779,360868.900407
362668.878541,362668.878543,362668.878543,362668.983882,362668.983883,362668.983884
364468.872190,364468.879039,364468.908210,364468.972892,364468.972893,364468.972893
366268.962151,366268.962152,366268.962153,366269.057456,366269.057457
368068.944594,368068.955636,368069.044968,368069.044968
369869.028555,369869.028556,369869.133868,369869.133868
371669.015289,371669.025832,371669.034970,371669.109100,371669.119580,371669.119581,371669.119581,371669.152428
373469.092521,373469.092523,373469.092523,373469.206711,373469.206712,373469.206712
375269.098362,375269.198434
377069.163394,377069.163396,377069.163396,377069.280115,377069.280115,377069.280116
378869.175797,378869.177610,378869.178167,378869.184795,378869.258115,378869.258115,378869.258116,378869.258116
380669.231789,380669.347015
382469.236787,382469.247101,382469.253477,382469.262513,382469.330942,382469.330943,382469.330943
384269.321503
384270.445681
386069.306161,386069.313989,386069.323352,386069.403988,386069.999498,386069.999829
387869.387739,387869.492096
390033.723185,390033.750272,390033.810799,390033.816085
