2152.237250
9352.376141
18352.547386
27352.676715,27352.683191
30952.750613
32752.805538
38152.866968
46116.228386
51516.415982
58716.477453
69516.714920,69516.714921
114517.544541,114517.544542
119917.622086
132135.648557
153736.078643
160936.217949
164536.275016
169956.213844,169956.230742
186535.540511
204535.857881,204535.866934
209935.946788
215336.035524,215336.044446
229736.346965
235136.553677
240536.573344,240536.630706
251336.876014
253136.868228
260336.916367,260336.928231
292737.631027,292737.631028
310737.962258,310738.035287
312538.010485
314067.957006
323068.057217,323068.067884
337468.372250
346468.541913
355468.748399
413434.247361,413434.247361
418834.321468
429634.515197,429634.515198
