1640966406.091956,1640966406.097756,1640966406.296640
1640966422.166692,1640966422.203095,1640966422.249255
1640966438.227482,1640966438.234799,1640966438.253283
1640966454.266896,1640966454.274383,1640966454.553230
1640966470.323239,1640966470.330083,1640966470.526832
1640966486.352203,1640966486.357481,1640966486.521922
1640966502.395895,1640966502.402072,1640966502.530680
1640966518.423658,1640966518.440275,1640966518.495304
1640966534.453985,1640966534.462648,1640966534.513213
1640966550.520118,1640966550.526483,1640966550.781084
1640966566.538356,1640966566.544346,1640966566.782242
1640966582.560987,1640966582.567036,1640966582.777455
1640966598.580871,1640966598.588352,1640966598.744369
1640966614.597814,1640966614.604386,1640966614.744822
1640966630.609427,1640966630.654161,1640966630.666327,1640966630.744122
1640966646.676217,1640966646.683290,1640966646.683291,1640966646.745523
1640966662.685729,1640966662.691457,1640966662.753246
1640966678.695447,1640966678.701412,1640966678.744589
1640966689.981434,1640966689.987373,1640966689.992089
1640966706.000187,1640966706.013671,1640966706.295884
1640966722.017071,1640966722.026236,1640966722.249304
1640966738.030338,1640966738.043187,1640966738.049521
1640966754.050331,1640966754.057856,1640966754.250487
1640966770.067472,1640966770.074380,1640966770.245017
1640966786.090092,1640966786.096741,1640966786.245666
1640966802.110563,1640966802.126806,1640966802.256080
1640966818.136943,1640966818.144536,1640966818.254514
1640966834.163384,1640966834.168988,1640966834.245526
1640966850.179524,1640966850.190630,1640966850.242855
1640966866.210291,1640966866.219006,1640966866.243795
1640966882.235974,1640966882.242252,1640966882.496212
1640966898.248004,1640966898.253909,1640966898.495972
1640966914.259382,1640966914.265700,1640966914.495816
1640966930.148700,1640966930.154379,1640966930.245512
1640966946.163430,1640966946.168663,1640966946.252609
1640966962.185950,1640966962.192052,1640966962.243638
1640966978.206346,1640966978.212171,1640966978.244101
1640966989.980619,1640966989.986420,1640966990.002658
1640967006.011451,1640967006.017372,1640967006.258249
1640967022.042629,1640967022.048552,1640967022.306203
1640967038.117528,1640967038.122932,1640967038.131130
1640967054.128351,1640967054.133851,1640967054.246500
1640967070.168732,1640967070.174441,1640967070.247726
1640967086.177059,1640967086.188244,1640967086.247254
1640967102.227527,1640967102.232941,1640967102.245935
1640967118.240715,1640967118.248409,1640967118.674457,1640967118.745047
1640967128.822914,1640967128.831824,1640967128.848841,1640967128.848985,1640967128.856723,1640967128.897613,1640967128.999031,1640967129.005045,1640967129.259204,1640967129.812660,1640967129.818398,1640967129.818400,1640967129.996598
1640967145.832767,1640967145.843930,1640967146.003467
1640967161.863631,1640967161.873914,1640967162.014738
1640967177.881572,1640967177.887847,1640967177.997061
1640967193.887890,1640967193.893615,1640967193.998646
1640967209.900482,1640967209.908843,1640967209.997127
1640967225.919911,1640967225.927067,1640967225.997536
1640967241.938610,1640967241.944691,1640967241.995495
1640967257.949382,1640967257.954680,1640967257.994768
1640967273.958367,1640967274.294697,1640967274.503467
1640967289.990318,1640967289.997995,1640967290.029972
1640967306.030460,1640967306.036954,1640967306.348194,1640967306.515856
1640967322.399412,1640967322.406240,1640967322.500658
1640967338.423786,1640967338.429564,1640967338.509502
1640967354.439948,1640967354.461956,1640967354.498276
1640967370.476735,1640967370.482346,1640967370.520312
1640967386.492007,1640967386.538761,1640967386.754038
1640967402.547541,1640967402.552822,1640967402.753743
1640967418.564290,1640967418.569821,1640967418.752504
1640967434.579517,1640967434.584993,1640967434.750625
1640967450.589624,1640967450.594874,1640967450.747964
1640967466.608179,1640967466.613944,1640967466.765680
1640967482.623573,1640967482.628309,1640967482.748093
1640967498.647427,1640967498.653605,1640967499.026525,1640967499.503082
1640967515.262945,1640967515.270636,1640967515.499876
1640967531.279615,1640967531.285305,1640967531.499595
1640967547.298332,1640967547.303906,1640967547.504464
1640967563.338111,1640967563.343693,1640967563.502153
1640967579.355932,1640967579.362457,1640967579.500297
1640967589.986309,1640967589.992584,1640967590.247180
1640967606.000321,1640967606.005645,1640967606.028333
1640967622.010847,1640967622.047724,1640967622.257337
1640967638.050405,1640967638.097938,1640967638.097939,1640967638.249175
1640967654.111846,1640967654.118017,1640967654.118017,1640967654.248580
1640967670.131455,1640967670.136930,1640967670.248209
1640967686.140545,1640967686.148663,1640967686.255409
1640967702.160246,1640967702.166798,1640967702.249239
1640967718.171262,1640967718.177100,1640967718.249265
1640967734.181111,1640967734.188580,1640967734.250102
1640967750.198696,1640967750.203887,1640967750.252388
1640967766.210361,1640967766.216757,1640967766.255525
1640967782.220370,1640967782.263611,1640967782.511779
1640967798.270494,1640967798.276421,1640967798.498454
1640967814.280138,1640967814.289110,1640967814.505174
1640967830.300193,1640967830.306257,1640967830.495763
1640967846.311421,1640967846.356685,1640967846.447672,1640967846.755100
1640967862.561097,1640967862.567108,1640967862.567110,1640967862.751314
1640967878.573303,1640967878.578789,1640967878.749558
1640967889.985016,1640967889.991254,1640967889.999292
1640967906.007277,1640967906.015411,1640967906.255371
1640967922.025699,1640967922.032842,1640967922.039001
1640967938.040677,1640967938.047980,1640967938.252510
1640967954.051356,1640967954.058386,1640967954.249050
1640967970.061405,1640967970.069451,1640967970.255323
1640967986.070736,1640967986.078252,1640967986.250461
1640968002.080939,1640968002.127294,1640968002.168291,1640968002.249839
1640968018.179698,1640968018.190228,1640968018.190229,1640968018.248061
1640968034.197515,1640968034.202825,1640968034.248928
1640968050.211807,1640968050.217677,1640968050.247395
1640968066.232001,1640968066.236864,1640968066.248634
1640968082.241669,1640968082.248492,1640968082.500914
1640968098.255199,1640968098.260661,1640968098.500349
1640968114.271667,1640968114.283334,1640968114.517497
1640968130.291673,1640968130.299339,1640968130.506881
1640968146.302492,1640968146.307937,1640968146.508112
1640968162.313840,1640968162.319577,1640968162.502686
1640968178.349948,1640968178.356202,1640968178.501483
1640968189.988549,1640968190.449969,1640968190.752656
1640968206.523865,1640968206.562367,1640968206.755625
1640968222.564945,1640968222.570347,1640968222.752150
1640968238.574507,1640968238.582075,1640968238.588617
1640968254.596271,1640968254.603088,1640968254.753574
1640968270.606757,1640968270.619124,1640968270.757808
1640968286.627748,1640968286.634968,1640968286.753778
1640968302.650809,1640968302.658874,1640968302.755133
1640968318.697962,1640968318.710445,1640968318.785786
1640968331.983023,1640968331.989293,1640968332.001709
1640968334.721056,1640968334.728520,1640968334.757321
1640968350.736306,1640968350.743632,1640968350.752480
1640968366.762397,1640968366.770702,1640968367.007772
1640968382.783608,1640968382.798896,1640968383.006837
1640968398.812594,1640968398.818140,1640968399.022089
1640968414.876796,1640968414.882551,1640968415.005086
1640968430.887142,1640968430.894762,1640968431.006270
1640968446.909165,1640968446.915596,1640968447.005363
1640968462.927384,1640968462.934712,1640968463.005134
1640968478.937922,1640968478.946247,1640968479.004577
1640968489.989355,1640968490.007032,1640968490.259099
1640968506.018541,1640968506.027730,1640968506.258803
1640968522.028550,1640968522.041358,1640968522.256320
1640968538.048619,1640968538.068466,1640968538.077873
1640968554.085045,1640968554.092969,1640968554.258552
1640968570.113900,1640968570.121489,1640968570.257793
1640968586.135808,1640968586.185710,1640968586.260724,1640968586.507654
1640968602.299404,1640968602.304911,1640968602.304913,1640968602.510854
1640968618.311269,1640968618.316743,1640968618.510659
1640968634.321992,1640968634.328751,1640968634.508141
1640968650.330788,1640968650.338194,1640968650.507596
1640968666.339794,1640968666.356400,1640968666.511806
1640968682.382129,1640968682.388756,1640968682.514213
1640968698.390391,1640968698.397736,1640968698.509144
1640968714.400783,1640968714.407872,1640968714.518200
1640968730.167170,1640968730.173445,1640968730.259215
1640968746.182371,1640968746.189091,1640968746.260490
1640968762.192820,1640968762.200197,1640968762.256403
1640968778.210399,1640968778.216097,1640968778.258601
1640968790.020380,1640968790.026412,1640968790.259028
1640968806.061452,1640968806.069159,1640968806.266432
1640968822.071415,1640968822.077857,1640968822.088143
1640968838.095700,1640968838.104319,1640968838.261568
1640968854.113074,1640968854.119161,1640968854.261662
1640968870.124667,1640968870.131032,1640968870.266369
1640968886.132406,1640968886.139467,1640968886.262804
1640968902.142440,1640968902.149022,1640968902.262597
1640968918.151821,1640968918.157762,1640968918.261160
1640968928.840116,1640968928.859587,1640968928.874373,1640968928.875448,1640968928.885319,1640968928.928046,1640968929.010425,1640968929.018466,1640968929.260830,1640968929.825252,1640968929.831068,1640968929.831069,1640968930.012534
1640968945.837618,1640968945.854166,1640968946.011080
1640968961.866308,1640968961.874669,1640968962.017199
1640968977.890663,1640968977.898750,1640968978.011369
1640968993.901838,1640968993.931683,1640968994.012362
1640969009.944308,1640969009.950064,1640969010.010493
1640969025.953485,1640969025.959067,1640969026.017225
1640969041.962454,1640969041.970316,1640969042.009443
1640969057.984278,1640969057.990065,1640969058.012630
1640969073.993755,1640969074.005121,1640969074.009643
1640969090.001332,1640969090.008432,1640969090.019359,1640969090.019361,1640969090.028170,1640969090.262462
1640969106.093469,1640969106.140516,1640969106.173655,1640969106.511926
1640969122.293979,1640969122.300628,1640969122.300629,1640969122.515911
1640969138.303556,1640969138.309718,1640969138.514105
1640969154.324986,1640969154.336659,1640969154.514424
1640969170.347728,1640969170.357014,1640969170.513897
1640969186.377228,1640969186.383359,1640969186.515126
1640969202.387299,1640969202.401079,1640969202.519546
1640969218.410088,1640969218.418003,1640969218.514343
1640969234.427177,1640969234.433199,1640969234.514860
1640969250.449934,1640969250.494614,1640969250.550698,1640969250.770442
1640969266.585844,1640969266.593024,1640969266.593025,1640969266.770066
1640969282.593636,1640969282.605314,1640969282.763596
1640969298.620175,1640969298.628581,1640969298.764128
1640969314.636145,1640969314.644006,1640969314.769288
1640969330.645474,1640969330.651277,1640969330.766309
1640969346.655932,1640969346.662084,1640969346.763986
1640969362.667048,1640969362.673949,1640969362.764031
1640969378.675011,1640969378.682851,1640969378.770691
1640969389.998438,1640969390.005676,1640969390.009747
1640969406.015821,1640969406.028015,1640969406.292344
1640969422.046440,1640969422.052589,1640969422.267218
1640969438.061971,1640969438.072540,1640969438.264613
1640969454.077884,1640969454.084353,1640969454.267179
