1102.851996,1102.941677
2902.875656,2902.939494
10102.904857,10102.950598
11588.421129,11588.460194
15878.659434,15878.700074
17650.052616,17650.130834
19140.915467,19140.957225
28363.964859,28364.019669
30163.985585,30164.024594
31964.002829
31965.106648
33764.014836,33764.062041
42764.093965,42764.192775
44564.104495,44564.169269
55364.202668,55364.275694
55462.611389,55462.650292
55796.488154,55796.532920
71996.604693,71996.750480
79196.697827,79196.793662
84596.714734,84596.848619
92871.889037,92871.938187
94671.852141,94671.954267
98271.876946,98272.013944
100071.903399,100072.004557
103671.933455,103672.069847
110871.981019,110872.023515
121732.694915,121732.735507
130532.346533,130532.446449
139532.405778,139532.457503
144932.446395,144932.513647
150332.482485,150332.566931
152132.492778,152132.550023
157532.553300,157532.635594
161132.546489,161132.651494
175532.673949,175532.736845
177332.703836,177332.824557
180932.790320,180932.868392
182732.762551,182732.908728
184532.713317
184533.944659
188132.782771,188132.919856
191732.814575,191732.895367
200732.908570,200733.044726
206132.901598,206133.042106
211532.956710,211533.117351
213332.984278,213333.095542
215132.991191,215133.068704
227733.079610,227733.150342
229822.862024,229822.902990
231622.868993,231623.013936
233422.898477,233423.015892
244222.984138
246023.004195,246023.088578
249623.082437,249623.120482
251423.097018,251423.166538
258623.075211,258623.242201
262223.227803,262223.336388
264023.253008,264023.308019
267623.226652,267623.331204
273023.302191,273023.406185
282023.374021
287423.383556,287423.431717
289223.408319
292823.431285,292823.490815
298223.464237
298224.544443
301823.498501,301823.589175
312623.606318,312623.729124
318023.637031,318023.765709
323423.636098,323423.777978
327023.716833
327024.722590
330623.746167,330623.862439
332423.777934,332423.935394
334223.770271,334223.833897
336023.782678,336023.915361
339623.802392,339623.872137
345023.873858,345024.030853
352223.934698,352223.977643
352302.952709,352302.996622
364917.921435,364918.063924
370846.159445,370846.199408
374446.183794,374446.277652
376246.199863,376246.253667
378046.207903,378046.247625
383510.777949,383510.818670
383928.645642,383928.684997
389328.691888,389328.732589
391128.721722,391128.832514
394728.754505,394728.893647
401928.789441,401928.921953
412728.902430,412729.050840
416328.916625,416328.999044
419928.960051,419929.084613
425328.990437,425329.133692
437929.131203,437929.215990
439729.146663,439729.214095
441529.151288,441529.286046
443329.166242,443329.268660
446929.205934,446929.340174
450529.228160,450529.316658
455929.267366,455929.372909
463129.319181
463131.442543
466729.349714,466729.468099
468529.364583,468529.448133
470329.381220,470329.433234
479329.447072,479329.551790
493729.576711,493729.633349
495529.597279,495529.716388
497329.617952,497329.706818
499129.640851,499129.786521
500929.657231,500929.770594
502729.669793,502729.748344
508129.712471,508129.808002
509929.734981,509929.796643
515329.761655,515329.846937
522529.809976,522529.850134
526129.881635,526129.962355
531529.930192,531530.008858
536929.967128,536930.059637
540529.994532,540530.136476
542330.024069,542330.134078
545930.066529,545930.189645
547730.065980,547730.180815
549530.077727,549530.157280
553130.124616,553130.224779
554930.182972,554930.319892
556730.151054,556730.292453
572930.293450,572930.350518
574730.301116,574730.448718
576530.355472,576530.455205
578330.384759,578330.454865
580130.407267,580130.550738
594530.440108,594530.577116
596330.438609
598130.434911,598130.517543
