1640966402.341297,1640966402.347628,1640966402.375433,1640966402.829449,1640966402.875961,1640966402.939667,1640966402.948189,1640966403.180874
1640966404.193042,1640966404.198264,1640966404.198311,1640966405.197603,1640966405.462390
1640966445.352240,1640966445.358141,1640966445.429318
1640966485.396660,1640966485.403637,1640966485.477424
1640966487.541211,1640966487.587784,1640966487.607621,1640966487.751337,1640966488.342531,1640966488.349108,1640966488.412879,1640966488.981785,1640966489.871302,1640966489.884064,1640966489.955136,1640966489.975602
1640966506.980416,1640966506.987844,1640966507.063314,1640966507.185872
1640966522.842477,1640966522.850696,1640966522.904770,1640966523.183056
1640966543.351826,1640966543.359190,1640966543.430800,1640966543.763174
1640966547.407893,1640966547.416205,1640966547.416207,1640966547.725070,1640966547.828141,1640966547.872668,1640966547.890194,1640966548.223078
1640966581.835208,1640966581.842051,1640966581.901761,1640966582.182964
1640966614.831213,1640966614.838164,1640966614.910446,1640966615.317088
1640966641.832958,1640966641.840047,1640966641.913342,1640966642.241903
1640966643.884325,1640966643.890567,1640966643.932529,1640966644.466794
1640966684.482693,1640966684.491976,1640966684.491977,1640966684.695003
1640966701.950246,1640966701.997214,1640966701.998309,1640966702.442219
1640966704.202009,1640966704.212238,1640966704.213364,1640966705.062574,1640966705.719473
1640966745.595946,1640966745.602682,1640966745.655417
1640966754.883163,1640966754.938564,1640966754.993910,1640966755.188145
1640966784.886954,1640966784.893027,1640966785.031364,1640966785.268123
1640966825.126015,1640966825.132168,1640966825.132169,1640966825.229187
1640966856.869400,1640966856.917955,1640966856.930730,1640966857.183116
1640966897.022962,1640966897.028548,1640966897.028549,1640966897.183660
1640966932.361735,1640966932.371168,1640966932.445101
1640966938.843335,1640966938.849641,1640966938.944007
1640966979.018535,1640966979.024587,1640966979.223917
1640967004.242136,1640967004.248595,1640967004.259854
1640967036.880459,1640967036.926465,1640967036.959985,1640967037.222158
1640967077.044142,1640967077.050108,1640967077.050110,1640967077.203790
1640967116.344868,1640967116.351986,1640967116.445634,1640967116.864363,1640967116.913366,1640967116.935416,1640967117.184838
1640967157.221149,1640967157.230534,1640967157.230535,1640967157.444744
1640967197.256138,1640967197.262325,1640967197.461625
1640967237.297823,1640967237.303415,1640967237.496927
1640967244.350354,1640967244.396556,1640967244.421503,1640967244.689546
1640967284.506411,1640967284.529238,1640967284.529239,1640967284.704628
1640967304.226226,1640967304.234168,1640967304.466659
1640967325.865108,1640967325.909439,1640967326.179911
1640967356.900883,1640967356.946233,1640967356.954923,1640967357.204289
1640967365.005446,1640967365.012361,1640967365.013574,1640967365.445981,1640967365.705178
1640967405.541127,1640967405.549114,1640967405.705122
1640967410.847145,1640967410.893685,1640967410.914059,1640967411.197434
1640967451.025133,1640967451.030950,1640967451.030951,1640967451.467721,1640967451.945940,1640967452.847918,1640967452.895419,1640967452.926864,1640967453.745899
1640967493.510547,1640967493.517482,1640967493.517483,1640967493.699629
1640967533.537810,1640967533.546612,1640967533.555590
1640967573.605582,1640967573.612360,1640967574.594492,1640967574.987908
1640967601.217550,1640967601.229520,1640967601.326264,1640967601.334026,1640967601.412332,1640967601.433430,1640967601.440100,1640967601.526990,1640967601.533196,1640967601.647515,1640967601.693002
1640967604.198388,1640967604.204070,1640967604.204422,1640967604.495409
1640967644.332383,1640967644.338028,1640967644.444968
1640967653.850368,1640967653.897728,1640967653.920627,1640967654.226318
1640967686.842514,1640967686.849787,1640967686.849788,1640967686.944927,1640967687.436505,1640967687.483569,1640967687.504189,1640967688.056318
1640967697.886457,1640967697.892515,1640967697.946215,1640967698.488639
1640967705.347114,1640967705.352997,1640967705.412154,1640967705.699367
1640967707.395522,1640967707.401044,1640967707.469662,1640967708.005572
1640967727.889055,1640967727.894423,1640967727.951445,1640967728.445400
1640967747.347499,1640967747.353873,1640967747.353874,1640967747.446838,1640967747.865930,1640967747.919582,1640967747.937603,1640967748.195064
1640967788.007366,1640967788.013305,1640967788.013307,1640967788.211759
1640967820.867378,1640967820.912977,1640967820.946372,1640967821.283741
1640967830.865820,1640967830.871875,1640967830.871937,1640967831.006704
1640967833.872786,1640967833.920782,1640967833.941621,1640967834.207316
1640967838.977733,1640967838.983423,1640967838.983424,1640967839.493338
1640967879.234830,1640967879.240125,1640967879.465614
1640967904.208848,1640967904.253132,1640967904.445276
1640967944.327983,1640967944.332963,1640967944.450134
1640967973.531288,1640967973.531289,1640967973.540534,1640967973.580687,1640967973.763924,1640967973.769439,1640967973.986484
1640967984.886634,1640967984.903291,1640967985.022535,1640967985.118692
1640968025.228814,1640968025.233643,1640968025.233644,1640968025.475289
1640968065.328036,1640968065.339900,1640968065.486681
1640968097.849794,1640968097.894778,1640968097.912120,1640968098.199526
