-257,40,44,177,-40,44
-257,40,-474,40,44,193,-40,44,177,-40,209,-40,-129,40,193,-40,44
-257,40,-474,40,44,193,-40,177,-40,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44
-257,40,-474,40,44,193,209,-40,-129,40,193,-40,193,-40,44
-257,40,-474,40,44,209,-129,40,193,-40,193,-40,193,-40,44
209,-129,40,44,209,-129,40,44,-257,40,-474,40,44,193,-40,193,-40,193,-40,44
-257,40,-257,40,-257,40,44,177,-40,193,-40,177,-40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44
-257,40,44,193,-40,44,257,-40,-129,40,44
-257,40,44,193,-40,44
-257,40,44,193,-40,44
-257,40,44,193,-40,44
-257,40,44,193,-40,44
-257,40,44,193,-40,44
-257,40,44,193,-257,40,-40,44,177,-40,44
-257,40,44,193,-40,44
-257,40,44,193,-40,44
-257,40,44,177,-40,44
-257,40,44,193,-40,44
-257,40,-474,40,44,193,-40,209,-40,-129,40,193,-40,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44
-257,40,-257,40,-257,40,44,193,-40,193,-40,193,-40,44,209,-40,-129,40,44
209,-129,40,44,-257,40,-257,40,-257,40,44,193,-40,193,-40,193,-40,44
-257,40,-257,40,-257,40,44,177,209,-40,-129,40,193,-40,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44
209,-129,40,-257,40,-474,40,44,193,-40,193,-40,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,209,-40,-129,40,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44,209,-40,-129,40,44
-257,40,-257,40,-257,40,44,193,-40,193,-40,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44,209,-40,-129,40,44
209,-129,40,44,-257,40,-474,40,44,193,-40,193,-40,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44
-257,40,-474,40,44,305,-129,40,44,353,-129,40,44,193,-40,353,-40,-129,40,193,-40,-257,40,44,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44
-257,40,-257,40,-257,40,44,209,-129,40,193,-40,193,-40,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,209,-40,-129,40,44,401,-129,40,44,-257,40,353,-129,40,193,-40,44
-257,40,-474,40,44,193,-40,177,-40,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44,97,-40,-97,40,44
-257,40,-257,40,-257,40,44,193,-40,193,-40,193,-40,44,209,-40,-129,40,44,401,-129,40,44,353,-129,40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,177,-40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44
-257,40,-474,40,44,193,-40,193,-40,193,-40,44
-257,40,-474,40,44,193,-40,209,-40,-129,40,193,-40,193,-40,44
-257,40,-474,40,44,177,-40,44,193,-40,193,-40,209,-40,-129,40,44
-257,40,-257,40,-257,40,44,193,-40,193,-40,193,-40,44,209,-40,-129,40,44
-257,40,-474,40,44,193,-40,177,-40,193,-40,44
