1640966400.071847,1640966400.077691,1640966400.193358
1640966416.171637,1640966416.178320,1640966416.463999
1640966432.205412,1640966432.211145,1640966432.430852
1640966448.258680,1640966448.264827,1640966448.431373
1640966464.289646,1640966464.298792,1640966464.411850
1640966480.345076,1640966480.353176,1640966480.449532
1640966496.554627,1640966496.563461,1640966496.661325
1640966512.675789,1640966512.694539,1640966512.961074
1640966528.779179,1640966528.790288,1640966528.918316
1640966544.885257,1640966544.890571,1640966544.912943
1640966560.941067,1640966560.949230,1640966561.172586
1640966576.989136,1640966576.994427,1640966577.167470
1640966593.019649,1640966593.026332,1640966593.162530
1640966609.063268,1640966609.069813,1640966609.165461
1640966625.093298,1640966625.103003,1640966625.162270
1640966641.125162,1640966641.130665,1640966641.159891
1640966657.143531,1640966657.148677,1640966657.152124
1640966673.163543,1640966673.170042,1640966673.417705
1640966689.182413,1640966689.186669,1640966689.410709
1640966700.064248,1640966700.070780,1640966700.159859
1640966716.160014,1640966716.165281,1640966716.438010
1640966732.213994,1640966732.220007,1640966732.418505
1640966748.256697,1640966748.261987,1640966748.422074
1640966764.300043,1640966764.307300,1640966764.414561
1640966780.325360,1640966780.330530,1640966780.419458
1640966796.352909,1640966796.383849,1640966796.409793
1640966800.961411,1640966800.970815,1640966801.164958
1640966817.002175,1640966817.006603,1640966817.154102,1640966817.161770,1640966817.418754,1640966818.345782,1640966818.353944,1640966818.411038
1640966821.546311,1640966821.551906,1640966821.668498
1640966822.745136,1640966822.758165,1640966822.925601
1640966838.792226,1640966838.799185,1640966838.936901
1640966854.825658,1640966854.831307,1640966854.834966
1640966870.853380,1640966870.860183,1640966870.910076
1640966886.889300,1640966886.895827,1640966886.918571
1640966902.920846,1640966902.926013,1640966903.165950
1640966918.947055,1640966918.951828,1640966919.164931
1640966934.965673,1640966934.972677,1640966935.171038
1640966939.069283,1640966939.078480,1640966939.160105,1640966939.183940,1640966939.194173,1640966939.224938,1640966939.230498,1640966939.261449,1640966939.266469,1640966939.419665
1640966955.333823,1640966955.339143,1640966955.412128
1640966971.356262,1640966971.360405,1640966971.415907
1640966987.373811,1640966987.379002,1640966987.431813
1640967000.062488,1640967000.068090,1640967000.160723
1640967016.213876,1640967016.227160,1640967016.473098
1640967032.304404,1640967032.310339,1640967032.411635
1640967048.334787,1640967048.340226,1640967048.413626
1640967064.402514,1640967064.411245,1640967064.667996
1640967080.434730,1640967080.441102,1640967080.466361
1640967096.477000,1640967096.485946,1640967096.663211
1640967112.510206,1640967112.518287,1640967112.671146
1640967117.944258,1640967117.952493,1640967118.160676
1640967133.988219,1640967133.994047,1640967134.162441
1640967150.012323,1640967150.022428,1640967150.169209
1640967166.053047,1640967166.058765,1640967166.164363
1640967182.083574,1640967182.089038,1640967182.172525
1640967198.114757,1640967198.119386,1640967198.170128
1640967214.132898,1640967214.145351,1640967214.170078
1640967230.163471,1640967230.169224,1640967230.426389
1640967246.195661,1640967246.199929,1640967246.429793
1640967262.222691,1640967262.228703,1640967262.422471
1640967278.247013,1640967278.275843,1640967278.421046
1640967294.297716,1640967294.304452,1640967294.439970
1640967300.064730,1640967300.070403,1640967300.174014
1640967316.142081,1640967316.149329,1640967316.194350
1640967332.178759,1640967332.187851,1640967332.425688
1640967348.251466,1640967348.257029,1640967348.263484
1640967364.299891,1640967364.305097,1640967364.434934
1640967380.333173,1640967380.338268,1640967380.419259
1640967396.362660,1640967396.369875,1640967396.420320
1640967401.126323,1640967401.133368,1640967401.174256
1640967417.162798,1640967417.168032,1640967417.192119,1640967417.333815,1640967417.339247,1640967417.440927
1640967422.720052,1640967422.726227,1640967422.941524
1640967426.924293,1640967426.931029,1640967426.946276
1640967428.122637,1640967428.130029,1640967428.206200
1640967444.181617,1640967444.196538,1640967444.444187
1640967460.212542,1640967460.218533,1640967460.442372
1640967476.239056,1640967476.250408,1640967476.441813
1640967492.272457,1640967492.278029,1640967492.444309
1640967508.297537,1640967508.309469,1640967508.473797
1640967524.334907,1640967524.342946,1640967524.441229
1640967540.353899,1640967540.358864,1640967540.439697
1640967556.382664,1640967556.391458,1640967556.439611
1640967572.402090,1640967572.412681,1640967572.440482
1640967588.434386,1640967588.440856,1640967588.692308
1640967600.062410,1640967600.068295,1640967600.079544
1640967614.643147,1640967614.651215,1640967614.689654,1640967615.110749,1640967615.117367,1640967615.189983
1640967631.152708,1640967631.157863,1640967631.192649
1640967647.183139,1640967647.189145,1640967647.447341
1640967663.202675,1640967663.207951,1640967663.443828
1640967679.222904,1640967679.234257,1640967679.441274
1640967695.250428,1640967695.257106,1640967695.454189
