1415.162258,1415.260726
6815.180304,6815.307098
10415.177042,10415.259684
15815.220953,15815.261722
24815.256357,24815.358060
26615.263267,26615.340892
28415.265903,28415.321790
30215.277338,30215.413935
33815.288530,33815.366215
35615.289714,35615.346624
42629.440015,42629.480274
42631.713955,42631.753404
42634.055617,42634.096427
43952.000499,43952.121389
54752.103911,54752.193545
58352.074555,58352.179973
65552.126311,65552.225508
76352.149755,76352.199312
87152.232282,87152.332174
90752.238180,90752.282683
105152.293480,105152.365560
108752.309740,108752.434167
112352.332627,112352.396773
121352.363887,121352.406530
128552.398295,128552.442277
130352.410069
135752.426623,135752.478624
140620.766316,140620.810079
140623.098036,140623.140915
140625.443511,140625.485214
144882.249342,144882.340191
152082.305932,152082.372834
164682.359129,164682.444461
175482.418521,175482.473988
188082.434785,188082.534920
191682.457125,191682.513084
197082.549994,197082.622282
215727.127163,215727.179623
215729.462416,215729.502648
215731.803826,215731.842537
218396.311710,218396.367065
229196.344085,229196.440925
230996.356358,230996.431800
232796.374559,232796.423096
243596.419103,243596.519165
247196.448872,247196.507753
254396.434752,254396.515088
268796.555070,268796.617860
270596.565112,270596.706754
272396.587609,272396.706339
279596.553941,279596.675301
284996.636589,284996.701699
288596.632490,288596.721528
292196.644018,292196.789776
293996.650418,293996.691850
295796.652394,295796.753462
310196.753074,310196.882958
313796.754840
315596.776807,315596.818843
328196.844305,328196.996399
333596.843750
335396.848054,335396.921587
338996.839764,338996.972986
342596.848249,342596.939518
344396.869435,344396.940086
347996.867879,347996.993180
349796.927060,349797.001535
355196.909355,355197.049058
360596.947585,360596.994342
362396.947041,362397.078729
364196.967275,364197.062321
371397.010249,371397.105027
374997.031227,374997.071863
378597.035946,378597.138198
380397.043779,380397.114551
387597.087217,387597.153696
388825.752527,388825.793603
388828.084573,388828.123329
388830.425898,388830.466338
394076.548714,394076.644819
395876.555013,395876.695176
397676.566955
397678.629769
401276.571622,401276.638494
403076.573460,403076.708058
410276.620354
413876.653899,413876.760094
421076.665941
421077.793189
426476.728739,426476.833559
