1640969847.465993,1640969847.577653
1640981678.285399,1640981678.325840
1640981680.615835,1640981680.656354
1640981682.975091,1640981683.016382
1640981692.614270,1640981692.655524
1640981694.944221,1640981694.985170
1640981697.301956,1640981697.342276
1640982865.584207,1640982865.681037
1640984665.669816,1640984665.774636
1640986465.646146,1640986465.756438
1640991865.816737,1640991865.854027
1640993665.797697,1640993665.915003
1641000865.953950,1641000866.065224
1641008066.106098,1641008066.144797
1641009866.082069,1641009866.194381
1641018866.234441,1641018866.340630
1641024266.280869,1641024266.372539
1641027866.367370,1641027866.409444
1641031466.495369,1641031466.574988
1641033266.562349
1641033267.688073
1641035066.559198,1641035066.646095
1641040466.604960,1641040466.693168
1641042266.675364,1641042266.780641
1641044066.678402,1641044066.768296
1641045866.738529,1641045866.869183
1641054866.864336,1641054866.969935
1641058466.964196,1641058467.066640
1641062067.028383,1641062067.140623
1641067467.060883,1641067467.165599
1641068058.034552,1641068058.075591
1641068060.358486,1641068060.398634
1641068062.710426,1641068062.750732
1641068265.245848,1641068265.292932
1641071865.382760,1641071865.487633
1641073665.369987,1641073665.471994
1641077265.447099,1641077265.550730
1641086265.665277,1641086265.704892
1641088065.667920
1641088066.797294
1641102465.905490
1641107866.036233
1641118666.195088
1641125866.332139
1641129466.387413,1641129466.426072
1641133066.448893
1641134866.559837,1641134866.607095
